rank_tfidf,id_consolidado,fuente,titulo,empresa,keyword,ubicacion,modalidad,url,similitud_tfidf,idioma
111,linkedin::4464145122,linkedin,FraudOps Analyst,Ualá,Data Analyst,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4464145122,0.0776630095153944,es
112,opcionempleo::3253891,opcionempleo,Ingeniero de Microsoft Teams Senior (San Nicolás),C\u0026S informatica,Ingeniero de Datos,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/arafd57f9a4444b3253891e6b579ab2b6c,0.07736082714452042,es
113,opcionempleo::88665,opcionempleo,Ingeniero Cloud,Agnostic,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/are07b2389ef60a88665c8911852e366f9,0.07626753383385872,es
114,getonboard::product-manager-insurtech-healthatom-santiago,getonboard,Product Manager Insurtech,,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/product-manager-insurtech-healthatom-santiago,0.07608831034151943,es
115,opcionempleo::jobadarf38cb24f401dc028e2abb9cd6f1154c9,opcionempleo,GTM Senior Analyst (Buenos Aires),Fudo,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arf38cb24f401dc028e2abb9cd6f1154c9,0.07573629459876577,es
116,getonboard::jefe-de-ventas-terreno-y-online-mexico-bsale-ciudad-de-mexico,getonboard,Jefe de Ventas Terreno y Online México,,NLP Engineer,Mexico,Remoto,https://www.getonbrd.com/jobs/jefe-de-ventas-terreno-y-online-mexico-bsale-ciudad-de-mexico,0.0756363944275901,es
117,randstad::47364576,randstad,Analista de datos,Randstad Argentina,Python Developer,"Rosario, Santa Fe",,https://www.randstad.com.ar/trabajos/analista-de-datos_rosario_47364576/,0.07553879440114458,es
118,getonboard::desarrollador-full-stack-mediastream-remote,getonboard,Desarrollador Full-Stack,,Full Stack,Remoto,Remoto,https://www.getonbrd.com/jobs/desarrollador-full-stack-mediastream-remote,0.07547652640533387,es
119,bumeran::1118338055,bumeran,Desarrollador de Software,Bumeran Selecta,Software Engineer,"Córdoba, Córdoba",Híbrido,https://www.bumeran.com.ar/empleos/desarrollador-de-software-bumeran-selecta-1118338055.html,0.07532570983781274,es
120,jobrapido::9038955656664580096,jobrapido,Business Data Scientist - Marketing (Rosario),Accenture,NLP Engineer,"Rosario, Santa Fe",,https://ar.jobrapido.com/jobpreview/9038955656664580096?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F52525647%252Fbusiness-data-scientist-marketing-rosario&w=Python&p=4,0.07514305022413369,es
121,opcionempleo::66406,opcionempleo,Senior Software Engineer Provincia De Buenos Aires,MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ard9ce084aa7b8e3adf9b5b5c1ff66406b,0.07503352257164904,es
122,jobrapido::6908915691919769600,jobrapido,Senior Python Backend Engineer - NLP (Buenos Aires),GreenCode,NLP Engineer,CABA,,https://ar.jobrapido.com/jobpreview/6908915691919769600?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F53318301%252Fsenior-python-backend-engineer-nlp-buenos-aires&w=Python&p=4,0.07484197357685929,es
123,getonboard::ingeniero-de-operaciones-carvuk-santiago,getonboard,Ingeniero de Operaciones,,Data Analyst,Chile,Remoto,https://www.getonbrd.com/jobs/ingeniero-de-operaciones-carvuk-santiago,0.07480633828904767,es
124,getonboard::bi-engineer-data-engineer-witi-santiago-405d,getonboard,BI Engineer / Data Engineer,,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/bi-engineer-data-engineer-witi-santiago-405d,0.07468540984085388,es
125,opcionempleo::34911,opcionempleo,Ingeniero de Migración de Datos en (San Nicolás),C\u0026S informatica,Ingeniero de Datos,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar5ddb34911e7fb6c8740deb607bb94811,0.07465189790351374,es
126,bumeran::1118373125,bumeran,Data & Business Intelligence Analyst JR/SSR NEUQUEN CAPITAL,ADECCO RECURSOS HUMANOS ARGENTINA SA,Data Analyst,"Neuquén, Neuquén",Híbrido,https://www.bumeran.com.ar/empleos/data-business-intelligence-analyst-jr-ssr-neuquen-capital-adecco-recursos-humanos-argentina-sa-1118373125.html,0.07439693501365716,es
127,getonboard::senior-ai-engineer-capital-express-santiago,getonboard,Senior AI Engineer,,Machine Learning,Chile,Híbrido,https://www.getonbrd.com/jobs/senior-ai-engineer-capital-express-santiago,0.07368671627409638,es
128,randstad::47408855,randstad,AI Analytics Product Specialist,Randstad Argentina,Machine Learning Engineer,CABA,,https://www.randstad.com.ar/trabajos/ai-analytics-product-specialist_capital-federal_47408855/,0.07311874844392147,es
129,getonboard::database-administrator-dba-senior-factor-it-remote,getonboard,Database Administrator (DBA) Senior,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/database-administrator-dba-senior-factor-it-remote,0.07305072728402326,es
130,opcionempleo::1224462986,opcionempleo,Ingeniero/A De Datos - Prevención De Fraude It,MercadoLibre,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arcde1224462986f0e9f733ac6768d86e4,0.07269580451033071,es
131,getonboard::product-engineering-leader-interfell-cuernavaca-ciudad-de-mexico-puebla-queretaro-toluca,getonboard,Product & Engineering Leader,,Full Stack,Mexico,Híbrido,https://www.getonbrd.com/jobs/product-engineering-leader-interfell-cuernavaca-ciudad-de-mexico-puebla-queretaro-toluca,0.07259140111337008,es
132,opcionempleo::3631249079962,opcionempleo,Ingeniero/a de Datos - Prevención de Fraude IT,MercadoLibre,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar7c84b03ecd0b3631249079962b98baaf,0.07217934851825245,es
133,opcionempleo::jobadar1b84bf88ead3c2c8287c215fc8a2c6ce,opcionempleo,Full-Stack Developer: Líder De Integración Y Backend,Vmi,Desarrollador Backend,Tucumán,,https://www.opcionempleo.com.ar/jobad/ar1b84bf88ead3c2c8287c215fc8a2c6ce,0.07180814906695171,es
134,linkedin::4464677739,linkedin,Sales Operations analyst,Teamwork Chile,Data Analyst,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4464677739,0.07180678601680868,es
135,opcionempleo::jobadar953f78f58f16db5d26ea7bbd5eb0bae9,opcionempleo,Junior Completion Engineer: Field Data & Well Intervention,TotalEnergies,Data Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar953f78f58f16db5d26ea7bbd5eb0bae9,0.07149174559267453,es
136,getonboard::devops-senior-prontopaga-santiago,getonboard,DevOps Senior,,Python Developer,Chile,Híbrido,https://www.getonbrd.com/jobs/devops-senior-prontopaga-santiago,0.07147924509986547,es
137,opcionempleo::66297,opcionempleo,Data Scientist (Argentina),Vana,Data Scientist,Argentina,,https://www.opcionempleo.com.ar/jobad/arda7ac4468c66297b4c0a511508c37843,0.07143086175539155,es
138,opcionempleo::862538,opcionempleo,Data Scientist / Ai Engineer,hiberus,Data Scientist,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ard3f5a19eddc236f5b4e676f862538c60,0.07129751715144993,es
139,jobrapido::8358661424280502272,jobrapido,Desarrollador Full Stack SSR Proyecto en Munro,Yel,Desarrollador Full Stack,CABA,,https://ar.jobrapido.com/jobpreview/8358661424280502272?redirectTo=https%253A%252F%252Fyel.pandape.computrabajo.com%252FDetail%252F13353959%253Fov%253D6%2526utm_source%253Djobrapido%2526utm_medium%253Dreferral%2526utm_campaign%253Dfeed%2526utm_term%253Dorganic%2526utm_content%253Dats&w=Python&p=2,0.07127659042019029,es
140,opcionempleo::81508,opcionempleo,Ingeniero/a de Datos SSR/SR (Buenos Aires),Idearhumano,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar93a29a81508bff0c802baaea38c6ee35,0.07116685773308931,es
141,opcionempleo::43626,opcionempleo,Site Engineer Data Centers (Retiro),Manpower,Data Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ard5e0a5c3b4e149fffad2b66a43626dfe,0.07099875453295687,es
142,jobrapido::7449225601413545984,jobrapido,Desarrollador Full Stack (Rosario),PRIMARY,Desarrollador Full Stack,"Rosario, Santa Fe",,https://ar.jobrapido.com/jobpreview/7449225601413545984?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F53371818%252Fdesarrollador-full-stack-rosario&w=Python&p=3,0.07086758433141925,es
143,opcionempleo::jobadar7616c5d1fbb7c6cc5d168b22e3a6a02a,opcionempleo,Business Data Scientist - Marketing (Mendoza),Accenture,Data Scientist,Mendoza,,https://www.opcionempleo.com.ar/jobad/ar7616c5d1fbb7c6cc5d168b22e3a6a02a,0.07061796161393677,es
144,linkedin::4449800076,linkedin,Analista de Business Development - Data Analytics,Beccar Varela,Data Analyst,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4449800076,0.07060977423399309,es
145,opcionempleo::jobadarae94f07b1d7423b143ebd0816ab2e38a,opcionempleo,Data Scientist Riesgos (Buenos Aires),Cencosud,Data Scientist,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arae94f07b1d7423b143ebd0816ab2e38a,0.07060599410150042,es
146,opcionempleo::jobadarc595ec9a43ca537f704a105f07f1a152,opcionempleo,Ingeniero De Datos (Sr) – Informatica Cloud / Cloudera / Python (Híbrido),Talent Connect,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arc595ec9a43ca537f704a105f07f1a152,0.07012700353974534,es
147,linkedin::4462057135,linkedin,Data Scientist / AI Engineer,hiberus,NLP Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4462057135,0.06992554649169838,es
148,opcionempleo::5308378,opcionempleo,Squad AV Consultor de IA Jr Ssr (San Nicolás),C\u0026S informatica,NLP Engineer,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ara5e77aff3a365b5308378d0c071fcb5f,0.06986427854245277,es
149,opcionempleo::1903068,opcionempleo,Ingeniero/a de Datos SSR/SR,Idearhumano,Ingeniero de Datos,"La Plata, Provincia de Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ara1903068abcdf976fcfe92d55623c12b,0.06976989240447057,es
150,opcionempleo::jobadar33f9500bf41a29bc57ddcc63ec2ccff8,opcionempleo,Data Analyst Senior,KPMG,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar33f9500bf41a29bc57ddcc63ec2ccff8,0.06974224235428413,es
151,getonboard::campaign-manager-leytonmedia-santiago,getonboard,Campaign Manager,,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/campaign-manager-leytonmedia-santiago,0.06964110719976682,es
152,opcionempleo::487046838,opcionempleo,Bi Analyst: Data Governance & Strategic Insights,L'Oréal,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar1bf2c6c1ec0e8a8c590f487046838e7a,0.06959839240239768,es
153,opcionempleo::63327,opcionempleo,Ingeniero tecnico funcional Microsoft Fabric y Power BI (San Nicolás),C\u0026S informatica,Ingeniero de Datos,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar64b46b6617c9e63327af816e80bd3b5f,0.06947093229401971,es
154,opcionempleo::1757771,opcionempleo,Ingeniero De Datos (Sr) - Informatica Cloud / Cloudera /,Talent Connect,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arc4914ac28eea6453f8e709ee1757771e,0.06940788343761192,es
155,opcionempleo::610736,opcionempleo,Ingeniero de Datos (SR) – Informatica Cloud / Cloudera / Python (Híbrido),Talent Connect,Python Developer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar0ac3e5aa610736aac11b4040f8680c9f,0.06940726325710166,es
156,getonboard::engineering-manager-senior-factor-it-remote,getonboard,Engineering Manager Senior,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/engineering-manager-senior-factor-it-remote,0.06901911638944709,es
157,getonboard::tech-lead-factor-it-ciudad-de-mexico,getonboard,Tech Lead,,Machine Learning,Mexico,Híbrido,https://www.getonbrd.com/jobs/tech-lead-factor-it-ciudad-de-mexico,0.06894362402812783,es
158,opcionempleo::09391664,opcionempleo,Water Engineer – Ingeniero de Ventas Bs As - 0203 (Buenos Aires),Accel RH,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar09391664fecff0edebfc74a116db6b0a,0.06874289082341686,es
159,opcionempleo::104234,opcionempleo,Python Data Engineer (Ia) Sr,ITPS,Data Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arf8fb2f104234c70e6b2063d4eeaf48ef,0.06842484067370587,es
160,getonboard::head-of-data-management-rankmi-santiago,getonboard,Head of Data Management,,Data Analyst,Chile,Remoto,https://www.getonbrd.com/jobs/head-of-data-management-rankmi-santiago,0.06827324953889477,es
161,opcionempleo::68977371627,opcionempleo,Python Data Engineer (IA) SR (Buenos Aires),ITPS,Data Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar6441b68977371627e2a08c9a5bb41a33,0.0682511839143128,es
162,getonboard::actuario-senior-pricing-bnp-paribas-cardif-santiago,getonboard,Actuario Senior Pricing,,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/actuario-senior-pricing-bnp-paribas-cardif-santiago,0.06821492752086329,es
163,getonboard::human-resources-business-partner-hrbp-leytonmedia-santiago,getonboard,Human Resources Business Partner (HRBP),,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/human-resources-business-partner-hrbp-leytonmedia-santiago,0.0679508878222084,es
164,getonboard::especialista-rpa-datos-y-automatizacion-bc-tecnologia-santiago,getonboard,"Especialista RPA, Datos y Automatización",,Python Developer,Chile,Híbrido,https://www.getonbrd.com/jobs/especialista-rpa-datos-y-automatizacion-bc-tecnologia-santiago,0.06776877918210883,es
165,getonboard::consultor-sap-abap-tcit-santiago-9a6f,getonboard,Consultor SAP ABAP,,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/consultor-sap-abap-tcit-santiago-9a6f,0.06767780737705345,es
166,opcionempleo::jobadar3e7a215f7cd3c50c970a42b82d2422e4,opcionempleo,Ingeniero Eléctrico y de Automatización de Proyectos (req209387) - Eventual (Bahía Blanca),Manpower,Ingeniero de Datos,"Bahía Blanca, Provincia de Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar3e7a215f7cd3c50c970a42b82d2422e4,0.06762758076741046,es
167,opcionempleo::20135,opcionempleo,Sr Software Engineer - It Taxes,MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar20135e36bde876350b19e956b6a3229f,0.06737148404129907,es
168,opcionempleo::6813191,opcionempleo,Sr Software Engineer (Buenos Aires),MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar369c4b547fd6813191d01a070fd2baa7,0.06731443461313576,es
169,jobrapido::1763771319167483904,jobrapido,Desarrollador Senior y Jefe de desarrollo Full Stack .NET,Estudio Orbe,Desarrollador Full Stack,CABA,,https://ar.jobrapido.com/jobpreview/1763771319167483904?redirectTo=https%253A%252F%252Fgrupoorbe.pandape.computrabajo.com%252FDetail%252F13150825%253Fov%253D6%2526utm_source%253Djobrapido%2526utm_medium%253Dreferral%2526utm_campaign%253Dfeed%2526utm_term%253Dorganic%2526utm_content%253Dats&w=Python&p=5,0.06716496457994854,es
170,opcionempleo::4112292,opcionempleo,Ingeniero de Ventas Tecnicas. Zona CABA (Saavedra),Suministra,Ingeniero de Datos,"Saavedra, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/arabd7f804d0cfc578f45aa60ee4112292,0.06708681271061538,es
171,opcionempleo::835179,opcionempleo,Senior Software Engineer Fullstack,Bunker Db,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar835179d64ec2e2f888d6b0f8c70915ae,0.06675556995751897,es
172,jobrapido::7510174829476052992,jobrapido,Desarrollador Full Stack React y Node (Santa Fe),Web:,Desarrollador Full Stack,Santa Fé,,https://ar.jobrapido.com/jobpreview/7510174829476052992?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F53245938%252Fdesarrollador-full-stack-react-y-node-santa-fe&w=Python&p=5,0.066701316761616,es
173,getonboard::senior-software-engineer-java-angular-english-23people-santiago-e811,getonboard,Senior Software Developer Java/Spring Boot (English),,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-software-engineer-java-angular-english-23people-santiago-e811,0.0665891498478485,es
174,opcionempleo::791016,opcionempleo,Senior Software Engineer Fullstack (Buenos Aires),Bunker db,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar1e791016a74cbbc7bdd49d484f450ffc,0.06657099822168346,es
175,getonboard::data-engineer-en-ambiente-gcp-factor-it-santiago,getonboard,Data Engineer en Ambiente GCP,,Data Scientist,Chile,Remoto,https://www.getonbrd.com/jobs/data-engineer-en-ambiente-gcp-factor-it-santiago,0.06637628331764209,es
176,opcionempleo::80399,opcionempleo,Desarrollador De Bases De Datos Sql & Apis,Quantico Hr,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ara80399c5e00bda6059f5d02f6e8d084d,0.0663472990986509,es
177,jobrapido::694266171167342592,jobrapido,Desarrollador Full Stack SSR (Buenos Aires),Neoris,Desarrollador Full Stack,CABA,,https://ar.jobrapido.com/jobpreview/694266171167342592?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F52810826%252Fdesarrollador-full-stack-ssr-buenos-aires&w=Python&p=5,0.06627531930443618,es
178,jobrapido::8660515161817219072,jobrapido,Desarrollador Full Stack .Net Semi Senior (100% Remote) (Rosario),Greencode Software,Desarrollador Full Stack,"Rosario, Santa Fe",,https://ar.jobrapido.com/jobpreview/8660515161817219072?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F52607699%252Fdesarrollador-full-stack-net-semi-senior-100-remote-rosario&w=Python&p=2,0.06620246977493649,es
179,linkedin::4443646116,linkedin,Desarrollador/a de Software – Transformación Digital,Securion,Software Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4443646116,0.06620185907225122,es
180,opcionempleo::005061946,opcionempleo,SAP Master Data Governance (MDG) Senior (San Nicolás),C\u0026S informatica,Data Analyst,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar4e0fa98a54ec4e005061946d329140e0,0.0660434607136766,es
181,getonboard::technical-lead-capital-express-santiago,getonboard,Technical Lead,,Software Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/technical-lead-capital-express-santiago,0.06594531176384853,es
182,opcionempleo::07089,opcionempleo,Ingeniero mecánico (Rosario),Adecco,Ingeniero de Datos,"Rosario, Santa Fe",,https://www.opcionempleo.com.ar/jobad/ar8649f5b0d416be29eda0fbce07089ae2,0.06579144313905139,es
183,jobrapido::7179009623771316224,jobrapido,Desarrollador Full Stack (Buenos Aires),Grupo Abans,Desarrollador Full Stack,CABA,,https://ar.jobrapido.com/jobpreview/7179009623771316224?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F53371268%252Fdesarrollador-full-stack-buenos-aires&w=Python&p=4,0.06562642120370007,es
184,linkedin::4403519717,linkedin,Sr Software Engineer,Xepelin,Software Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4403519717,0.0656091755600649,es
185,opcionempleo::jobadar7b9a1bedcb19ec124cbbda1590bd6070,opcionempleo,Software Engineer,ITR,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar7b9a1bedcb19ec124cbbda1590bd6070,0.06560716589440832,es
186,getonboard::machine-learning-engineer-grafton-latam-santiago,getonboard,Machine Learning Engineer,,Machine Learning,Chile,Híbrido,https://www.getonbrd.com/jobs/machine-learning-engineer-grafton-latam-santiago,0.06559888422789298,es
187,bumeran::1118401600,bumeran,Desarrollador Node Js Ssr - Mix (Onsite - Remoto) - 1807,Aliantec,Software Engineer,CABA,Híbrido,https://www.bumeran.com.ar/empleos/desarrollador-node-js-ssr-mix-onsite-remoto-1807-aliantec-1118401600.html,0.0655580011909557,es
